ID,ID_Alf,Año,Codigo_Departamento,Departamento,Codigo_Municipio_Alf,Codigo_Municipio,Municipio,Territorios_Funcionales,PESS,Tamaño_Municipio,Poblacion,Poblacion_Hombres,Poblacion_Mujeres,Homicidios_PNC,Hom_Multiple,Amenazas,Privacion_Libertad_PNC,Homicidios_Fuego_IML,Homicidios_IML,Homicidios_Mujeres_IML,Lesiones_IML,Lesiones_Mujeres_IML,Lesiones_Hombres,Lesiones_Fuego_IML,Violacion_IML,Vsexual_IML,Violacion_Mujeres_IML,Robo_Hombres_FGR,Robo_Mujeres_FGR,Robo_FGR,Extorsion_FGR,Ingresos_Tasas,Deflactor,Ingresos_Real,ingreso_real_hab,Consumo_KW,Consumo_KW_hab,Pobreza_FISDL,Homicidios_Habitantes,Amenazas_Habitantes,Privacion_Habitantes,Lesiones_Habitantes,Vsexual_Habitantes,Robo_Habitantes,Extorsion_Habitantes
14102010,14102010,2010,14,LA UNION,1410,1410,MEANGUERA DEL GOLFO,,No Pertenece,Pequeño,2560,,,1,0,1,1,0,1,0,2,0,2,0,1,2,1,0,0,0,0,21198.04,90.59999999999999,23397.39514348786,9.139607429504395,826142.8899999999,322.7120666503906,38.4,39.0625,39.0625,39.0625,78.125,78.125,0,0
14112010,14112010,2010,14,LA UNION,1411,1411,NUEVA ESPARTA,,No Pertenece,Mediano,10101,,,2,0,4,3,2,2,0,6,2,4,0,3,6,3,0,0,1,4,62866.21,90.59999999999999,69388.7527593819,6.86949348449707,2405785.100000001,238.1729583740234,58.6,19.80002,39.60004,29.700029,59.400059,59.400059,9.9000101,39.60004
14122010,14122010,2010,14,LA UNION,1412,1412,PASAQUINA,,No Pertenece,Mediano,17058,,,6,0,13,7,3,6,1,12,5,7,2,6,10,6,2,0,3,3,300428.8,90.59999999999999,331599.1169977925,19.43950653076172,9357975.92,548.5974731445313,36.7,35.17411,76.210579,41.036465,70.348221,58.62352,17.587055,17.587055
14132010,14132010,2010,14,LA UNION,1413,1413,POLOROS,,No Pertenece,Mediano,10332,,,6,0,8,5,4,6,1,5,2,3,0,4,6,4,0,0,0,1,48803.6,90.59999999999999,53867.10816777042,5.213618755340576,2120609.63,205.2467651367188,45.6,58.07201,77.429344,48.393341,48.393341,58.07201,0,9.678668
14142010,14142010,2010,14,LA UNION,1414,1414,SAN ALEJO,,No Pertenece,Mediano,18236,,,3,0,29,6,2,3,0,11,6,5,0,3,6,2,1,0,4,0,210947.24,90.59999999999999,232833.5982339956,12.76780033111572,8206262.310000001,450.00341796875,43.3,16.450975,159.02611,32.901951,60.320244,32.901951,21.934635,0
14152010,14152010,2010,14,LA UNION,1415,1415,SAN JOSE ,,No Pertenece,Pequeño,3106,,,0,0,3,1,0,0,0,2,0,2,0,2,3,2,0,0,0,0,17440.78,90.59999999999999,19250.30905077263,6.197781562805176,955641.0599999999,307.6758117675781,57.1,0,96.58725,32.195751,64.391502,96.58725,0,0
14162010,14162010,2010,14,LA UNION,1416,1416,SANTA ROSA DE LIMA,,No Pertenece,Grande,29982,,,16,5,39,11,14,15,2,26,6,20,1,5,12,5,1,1,3,25,527465.99,90.59999999999999,582192.0419426049,19.41805267333984,23256948.6,775.697021484375,30,50.030018,130.07805,36.688679,86.718697,40.024014,10.006003,83.383362
14172010,14172010,2010,14,LA UNION,1417,1417,YAYANTIQUE,,No Pertenece,Pequeño,7531,,,3,0,3,2,2,3,0,5,2,3,0,0,1,0,0,0,1,2,31919.52,90.59999999999999,35231.2582781457,4.678164482116699,1665195.84,221.1121826171875,58.4,39.835346,39.835346,26.556898,66.392242,13.278449,13.278449,26.556898
14182010,14182010,2010,14,LA UNION,1418,1418,YUCUAIQUIN,,No Pertenece,Pequeño,7142,,,2,0,5,1,2,2,0,3,2,1,0,1,1,1,0,0,1,3,170036.04,90.59999999999999,187677.7483443709,26.27803802490234,1691985.85,236.9064483642578,52.8,28.003361,70.0084,14.00168,42.005039,14.00168,14.00168,42.005039
1012011,01012011,2011,1,AHUACHAPAN,0101,101,AHUACHAPAN,5,Pertenece,Muy Grande,119406,,,42,7,110,7,34,42,4,296,125,171,5,45,76,45,37,16,93,122,1424837.07,96,1484205.28125,12.42990493774414,40160879.09999999,336.3388671875,47.7,35.17411,92.122673,5.8623519,247.89374,63.648392,77.885536,102.17242
1022011,01022011,2011,1,AHUACHAPAN,0102,102,APANECA,,No Pertenece,Pequeño,8515,,,1,0,1,0,0,1,0,17,10,7,1,4,6,4,4,0,4,1,93396.14,96,97287.64583333333,11.42544269561768,2373341.05,278.7247314453125,52,11.743981,11.743981,0,199.64767,70.46389,46.975925,11.743981
1032011,01032011,2011,1,AHUACHAPAN,0103,103,ATIQUIZAYA,,Pertenece,Grande,34736,,,25,3,38,1,14,25,5,55,16,39,4,6,11,6,2,0,6,8,329642.01,96,343377.09375,9.885337829589844,10459750.07,301.1213073730469,41.2,71.971443,109.39659,2.8788576,158.33717,31.667435,17.273146,23.030861
1042011,01042011,2011,1,AHUACHAPAN,0104,104,CONCEPCION DE ATACO,,No Pertenece,Mediano,12995,,,4,0,6,0,1,4,2,14,6,8,1,7,8,7,1,0,3,0,52365.63,96,54547.53125,4.197578430175781,3852090.27,296.4286499023438,48.7,30.781069,46.171604,0,107.73374,61.562138,23.085802,0
1052011,01052011,2011,1,AHUACHAPAN,0105,105,EL REFUGIO,3,No Pertenece,Pequeño,9568,,,3,2,9,2,3,3,0,13,6,7,0,3,4,3,2,2,7,2,49473.31,96,51534.69791666666,5.386151313781738,3010072.49,314.5978698730469,26.4,31.354515,94.063545,20.903009,135.86957,41.806019,73.160538,20.903009
1062011,01062011,2011,1,AHUACHAPAN,0106,106,GUAYMANGO,,No Pertenece,Mediano,20095,,,2,0,12,1,2,2,0,10,2,8,1,3,5,3,3,1,9,0,108079.03,96,112582.3229166667,5.602504253387451,2055924.75,102.3102645874023,72.7,9.9527245,59.716347,4.9763622,49.763622,24.881811,44.787262,0
1072011,01072011,2011,1,AHUACHAPAN,0107,107,JUJUTLA,,No Pertenece,Grande,30155,,,15,4,12,1,11,15,1,20,8,12,0,7,7,7,1,0,2,0,88238.55,96,91915.15625,3.048089981079102,5181402.11,171.8256378173828,59.5,49.742996,39.794395,3.3161995,66.32399,23.213398,6.6323991,0
1082011,01082011,2011,1,AHUACHAPAN,0108,108,SAN FRANCISCO MENENDEZ,,No Pertenece,Grande,45501,,,21,4,23,0,13,21,2,19,11,8,1,10,13,10,0,0,0,1,545567.5600000001,96,568299.5416666667,12.48982524871826,13359523.6,293.6094360351563,57.6,46.152832,50.54834,0,41.757324,28.570801,0,2.1977539
1092011,01092011,2011,1,AHUACHAPAN,0109,109,SAN LORENZO AH,,No Pertenece,Pequeño,9813,,,0,0,1,0,0,0,0,7,2,5,0,1,2,1,0,0,0,0,,,,,2038334.11,207.7177276611328,53.3,0,10.190563,0,71.333946,20.381126,0,0
1102011,01102011,2011,1,AHUACHAPAN,0110,110,SAN PEDRO PUXTLA,,No Pertenece,Pequeño,8158,,,3,0,0,0,3,3,0,8,1,7,1,1,1,0,0,2,2,1,87648.11,96,91300.11458333333,11.19148254394531,1412813.86,173.181396484375,70.59999999999999,36.77372,0,0,98.063248,12.257906,24.515812,12.257906
1112011,01112011,2011,1,AHUACHAPAN,0111,111,TACUBA,,No Pertenece,Grande,31863,,,14,0,19,0,11,14,2,34,13,21,3,6,11,5,3,3,6,1,38574.92,96,40182.20833333334,1.261093020439148,2917526.7,91.56472015380859,68.09999999999999,43.93811,59.630291,0,106.70684,34.5228,18.830618,3.1384363
1122011,01122011,2011,1,AHUACHAPAN,0112,112,TURIN,5,No Pertenece,Pequeño,9930,,,11,0,5,0,7,11,0,13,6,7,2,5,5,5,3,0,4,0,92163.25,96,96003.38541666667,9.668014526367188,2439513.45,245.6710357666016,32,110.77543,50.352467,0,130.91641,50.352467,40.281975,0
2012011,02012011,2011,2,SANTA ANA,0201,201,CANDELARIA DE LA FRONTERA,,No Pertenece,Mediano,24976,,,13,2,7,2,10,13,0,44,19,25,5,6,12,5,1,1,7,1,269793.11,96,281034.4895833333,11.25218200683594,7770262.900000001,311.1091918945313,50.8,52.049969,28.026905,8.0076876,176.16913,48.046124,28.026905,4.0038438
2022011,02022011,2011,2,SANTA ANA,0202,202,COATEPEQUE,,Pertenece,Grande,38699,,,27,0,12,0,18,27,4,32,14,18,2,6,11,6,4,0,16,0,222003.92,96,231254.0833333333,5.975712299346924,20200507.42,521.9904174804688,50.6,69.769241,31.008553,0,82.689476,28.424507,41.344738,0
2032011,02032011,2011,2,SANTA ANA,0203,203,CHALCHUAPA,3,Pertenece,Grande,80481,,,46,5,50,4,31,46,9,162,68,94,16,18,30,18,9,3,44,29,876164.98,96,912671.8541666666,11.34021472930908,30867443.96,383.5370483398438,38,57.156349,62.126465,4.9701171,201.28975,37.275879,54.671288,36.033348
2042011,02042011,2011,2,SANTA ANA,0204,204,EL CONGO,,Pertenece,Grande,26560,,,14,6,17,2,11,14,6,46,30,16,3,6,15,6,4,1,13,0,357419.87,96,372312.3645833333,14.01778507232666,8401473.649999999,316.320556640625,50.6,52.710842,64.006027,7.5301204,173.19276,56.475903,48.945782,0
2052011,02052011,2011,2,SANTA ANA,0205,205,EL PORVENIR,3,No Pertenece,Pequeño,9049,,,9,2,2,1,7,9,3,12,4,8,0,2,4,2,0,0,1,1,32743.86,96,34108.1875,3.769277095794678,4564673.42,504.4395446777344,48.6,99.458504,22.101891,11.050945,132.61134,44.203781,11.050945,11.050945
2062011,02062011,2011,2,SANTA ANA,0206,206,MASAHUAT,,No Pertenece,Pequeño,3495,,,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,24922.09,96,25960.51041666667,7.427899837493897,754930.36,216.0029602050781,77.7,0,0,0,57.224606,28.612303,0,0
2072011,02072011,2011,2,SANTA ANA,0207,207,METAPAN,4,Pertenece,Grande,63106,,,22,4,38,2,13,22,2,125,51,74,5,23,39,22,8,3,20,0,1480138.73,96,1541811.177083333,24.43208503723145,30256006.56,479.4473876953125,38.1,34.861977,60.216145,3.1692708,198.07942,61.800781,31.692707,0
2082011,02082011,2011,2,SANTA ANA,0208,208,SAN ANTONIO PAJONAL,,No Pertenece,Pequeño,3365,,,0,0,0,0,0,0,0,7,1,6,0,1,1,1,0,0,0,0,57713.74,96,60118.47916666666,17.86581802368164,1409381.73,418.8355712890625,50.4,0,0,0,208.02377,29.717682,0,0
2092011,02092011,2011,2,SANTA ANA,0209,209,SAN SEBASTIAN SALITRILLO,3,No Pertenece,Mediano,22856,,,30,2,17,0,18,30,5,26,10,16,3,4,5,4,5,0,13,9,947028.52,96,986488.0416666666,43.1610107421875,13857130.99,606.27978515625,31.7,131.25656,74.378716,0,113.75569,21.876093,56.877846,39.376968
2102011,02102011,2011,2,SANTA ANA,0210,210,SANTA ANA,3,Pertenece,Muy Grande,263908,,,277,32,220,12,179,277,41,832,384,448,58,98,173,95,123,40,459,214,8378566.28,96,8727673.208333334,33.07089233398438,162443332.2616,615.5301513671875,35.2,104.96082,83.362381,4.547039,315.26138,65.553146,173.92424,81.088867
2112011,02112011,2011,2,SANTA ANA,0211,211,SANTA ROSA GUACHIPILIN,,No Pertenece,Pequeño,5079,,,3,0,0,0,2,3,2,2,1,1,0,0,0,0,0,0,1,0,59148.61,96,61613.13541666666,12.13095760345459,1250377.62,246.185791015625,57.7,59.066746,0,0,39.377831,0,19.688915,0
2122011,02122011,2011,2,SANTA ANA,0212,212,SANTIAGO DE LA FRONTERA,,No Pertenece,Pequeño,5427,,,0,0,3,0,0,0,0,7,1,6,0,0,0,0,1,0,2,0,44727.88,96,46591.54166666666,8.585137367248535,1240996.11,228.6707458496094,68.2,0,55.27916,0,128.98471,0,36.852772,0
2132011,02132011,2011,2,SANTA ANA,0213,213,TEXISTEPEQUE,,No Pertenece,Mediano,18641,,,6,0,9,1,3,6,0,23,9,14,3,4,8,3,4,4,15,0,173066.86,96,180277.9791666667,9.671046257019043,6945650.89,372.6007690429688,46.5,32.187115,48.28067,5.3645191,123.38394,42.916153,80.467789,0
3012011,03012011,2011,3,SONSONATE,0301,301,ACAJUTLA,1,Pertenece,Grande,56371,,,75,9,26,2,58,75,12,53,24,29,3,12,22,12,6,0,12,5,580133.41,96,604305.6354166666,10.7201509475708,47612677.66,844.6307373046875,39.5,133.04713,46.123005,3.5479236,94.019974,39.027161,21.287542,8.8698092
3022011,03022011,2011,3,SONSONATE,0302,302,ARMENIA,6,Pertenece,Grande,37772,,,49,16,9,2,32,49,8,53,27,26,5,9,16,9,6,1,29,2,362501.51,96,377605.7395833333,9.996974945068359,12208652.8,323.2196655273438,41.9,129.72572,23.827173,5.2949276,140.31558,42.359421,76.776451,5.2949276
3032011,03032011,2011,3,SONSONATE,0303,303,CALUCO,,No Pertenece,Mediano,10036,,,2,0,2,1,1,2,0,11,6,5,0,6,8,6,2,1,3,0,151988.07,96,158320.90625,15.77529907226563,2171000.31,216.3212738037109,79,19.928259,19.928259,9.9641294,109.60542,79.713036,29.892387,0
3042011,03042011,2011,3,SONSONATE,0304,304,CUISNAHUAT,,No Pertenece,Mediano,13891,,,5,0,4,0,3,5,1,9,3,6,0,2,2,2,0,0,1,0,32813.37,96,34180.59375000001,2.460628747940064,1560453.69,112.3355941772461,76,35.99453,28.795624,0,64.790154,14.397812,7.1989059,0
3052011,03052011,2011,3,SONSONATE,0305,305,IZALCO,,Pertenece,Grande,77199,,,57,2,31,2,20,57,5,68,40,28,4,28,44,28,7,7,19,1,607703.46,96,633024.4375,8.199904441833496,18900169.24,244.8240203857422,60.6,73.835152,40.15596,2.5907071,88.084045,56.995556,24.611717,1.2953535
3062011,03062011,2011,3,SONSONATE,0306,306,JUAYUA,,Pertenece,Grande,25861,,,22,0,17,2,14,21,3,32,12,20,0,16,21,16,5,1,8,1,285473.19,96,297367.90625,11.49870109558106,11024395.57,426.2942504882813,48.9,81.203354,65.736053,7.7336531,123.73845,81.203354,30.934612,3.8668265
3072011,03072011,2011,3,SONSONATE,0307,307,NAHUIZALCO,,Pertenece,Grande,53805,,,43,8,18,0,35,43,4,84,45,39,0,20,32,20,4,6,14,6,168449.41,96,175468.1354166667,3.261186361312866,8334033.32,154.8932800292969,41.9,79.918221,33.45414,0,156.11932,59.474026,26.019886,11.15138
3082011,03082011,2011,3,SONSONATE,0308,308,NAHUILINGO,2,No Pertenece,Mediano,11489,,,30,11,3,0,13,30,3,3,2,1,0,4,5,4,2,0,4,2,57955.35,96,60370.15625,5.254604816436768,3052315.04,265.6728210449219,53,261.11932,26.111933,0,26.111933,43.51989,34.81591,17.407955
3092011,03092011,2011,3,SONSONATE,0309,309,SALCOATITAN,,No Pertenece,Pequeño,6032,,,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,2,1,63593.95,96,66243.69791666667,10.98204517364502,1134544.9,188.0876770019531,36.4,0,0,0,82.891243,0,33.156498,16.578249
3102011,03102011,2011,3,SONSONATE,0310,310,SAN ANTONIO DEL MONTE,2,No Pertenece,Grande,31904,,,46,10,7,1,19,44,4,23,12,11,1,8,14,7,2,0,4,0,372997.6,96,388539.1666666667,12.17838382720947,7733720.5,242.4059906005859,56.4,137.91374,21.940823,3.1344032,72.09127,43.881645,12.537613,0
3112011,03112011,2011,3,SONSONATE,0311,311,SAN JULIAN,,No Pertenece,Mediano,20069,,,9,0,11,0,6,9,0,21,8,13,1,11,15,9,2,0,2,1,96960.67999999999,96,101000.7083333333,5.032672882080078,6462201.309999999,321.9991760253906,33.3,44.845284,54.810902,0,104.63899,74.742142,9.9656191,4.9828095
3122011,03122011,2011,3,SONSONATE,0312,312,SANTA CATARINA MASAHUAT,,No Pertenece,Mediano,11040,,,1,0,2,0,1,1,0,9,2,7,0,3,3,3,1,0,4,3,31173.87,96,32472.78125,2.941375017166138,1235038.65,111.8694458007813,55.9,9.057971,18.115942,0,81.521736,27.173914,36.231884,27.173914
3132011,03132011,2011,3,SONSONATE,0313,313,SANTA ISABEL ISHUATAN,,No Pertenece,Mediano,10935,,,1,0,0,0,0,1,0,5,2,3,1,1,6,0,0,0,0,2,34343.91,96,35774.90625000001,3.271596431732178,1964869.96,179.6863250732422,74.40000000000001,9.1449471,0,0,45.724735,54.869686,0,18.289894
3142011,03142011,2011,3,SONSONATE,0314,314,SANTO DOMINGO DE GUZMAN,,No Pertenece,Pequeño,7577,,,10,2,1,0,7,10,2,6,1,5,1,3,5,3,0,0,1,0,33620.76,96,35021.625,4.622096538543701,1087705.59,143.5535888671875,71.7,131.97836,13.197836,0,79.187012,65.989182,13.197836,0
3152011,03152011,2011,3,SONSONATE,0315,315,SONSONATE,2,Pertenece,Grande,74510,,,126,18,50,4,75,129,14,160,65,93,9,38,62,37,25,23,73,143,2155446.84,96,2245257.125,30.13363456726074,59342774.85000001,796.4404296875,33.4,173.13112,67.105087,5.3684068,214.73628,83.210304,97.973427,191.92055
3162011,03162011,2011,3,SONSONATE,0316,316,SONZACATE,2,No Pertenece,Grande,30748,,,28,2,13,0,17,28,2,27,16,11,0,5,9,5,1,0,3,2,328223.98,96,341899.9791666667,11.11942195892334,11716586.95,381.052001953125,23.3,91.062836,42.279171,0,87.810593,29.270197,9.756732,6.504488
4012011,04012011,2011,4,CHALATENANGO,0401,401,AGUA CALIENTE,,No Pertenece,Pequeño,8352,,,3,2,8,0,2,3,0,12,2,10,0,4,5,4,2,1,4,2,89863.17999999999,96,93607.47916666667,11.20779228210449,2479813.8,296.9125671386719,57.3,35.91954,95.785439,0,143.67816,59.865902,47.892719,23.94636
4022011,04022011,2011,4,CHALATENANGO,0402,402,ARCATAO,,No Pertenece,Pequeño,2748,,,1,0,9,1,1,1,0,27,0,27,1,1,1,0,0,0,0,0,18839.02,96,19623.97916666667,7.141186237335205,583375.27,212.2908477783203,72,36.390102,327.51093,36.390102,982.53278,36.390102,0,0
4032011,04032011,2011,4,CHALATENANGO,0403,403,AZACUALPA,,No Pertenece,Pequeño,1092,,,0,0,4,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,29876.1,96,31120.9375,28.49902725219727,655591.32,600.3583374023438,58.6,0,366.30035,0,183.15018,0,0,0
4042011,04042011,2011,4,CHALATENANGO,0404,404,CITALA,,No Pertenece,Pequeño,4096,,,1,0,5,1,1,1,0,4,0,4,0,1,2,1,0,0,0,0,27365.28,96,28505.5,6.9593505859375,1377449.54,336.2913818359375,55.7,24.414063,122.07031,24.414063,97.65625,48.828125,0,0
4052011,04052011,2011,4,CHALATENANGO,0405,405,COMALAPA,,No Pertenece,Pequeño,2906,,,1,0,7,1,0,1,0,6,4,2,0,0,0,0,0,0,0,0,11221.36,96,11688.91666666667,4.0223388671875,986733.13,339.55029296875,64.7,34.411564,240.88094,34.411564,206.46938,0,0,0
4062011,04062011,2011,4,CHALATENANGO,0406,406,CONCEPCION QUEZALTEPEQUE,,No Pertenece,Pequeño,6582,,,1,0,5,0,1,1,0,14,8,6,1,0,0,0,0,1,3,0,47344.19,96,49316.86458333334,7.492686748504639,1786579.27,271.4341125488281,61.7,15.19295,75.964752,0,212.70131,0,45.57885,0
4072011,04072011,2011,4,CHALATENANGO,0407,407,CHALATENANGO,,No Pertenece,Grande,30006,,,9,3,41,2,1,8,0,126,34,92,6,12,21,10,8,6,20,12,746003.07,96,777086.53125,25.897705078125,18339542.08,611.19580078125,37.8,26.661335,136.63934,6.6653337,419.91602,69.986,66.653336,39.992001
4082011,04082011,2011,4,CHALATENANGO,0408,408,DULCE NOMBRE DE MARIA,,No Pertenece,Pequeño,4992,,,0,0,4,0,0,0,0,13,8,5,1,0,0,0,3,0,4,0,65406.97,96,68132.26041666667,13.64828968048096,1854836.23,371.5617370605469,58.4,0,80.128204,0,260.41666,0,80.128204,0
4092011,04092011,2011,4,CHALATENANGO,0409,409,EL CARRIZAL,,No Pertenece,Pequeño,2453,,,0,0,0,1,0,0,0,2,2,0,0,1,5,1,1,0,3,0,17508.91,96,18238.44791666667,7.435160160064697,668304.7799999999,272.44384765625,71.59999999999999,0,0,40.766407,81.532814,203.83205,122.29922,0
4102011,04102011,2011,4,CHALATENANGO,0410,410,EL PARAISO,,No Pertenece,Mediano,11545,,,9,4,10,0,3,9,2,23,5,18,2,6,12,4,2,0,9,1,123463.34,96,128607.6458333333,11.13968372344971,4235172.410000001,366.8403930664063,48.8,77.955826,86.617584,0,199.22044,103.9411,77.955826,8.6617584
4112011,04112011,2011,4,CHALATENANGO,0411,411,LA LAGUNA,,No Pertenece,Pequeño,3946,,,0,0,6,0,0,0,0,7,2,5,0,1,1,0,1,0,2,1,22181.79,96,23106.03125,5.855557918548584,872483.1,221.1056976318359,71.09999999999999,0,152.05272,0,177.39484,25.342119,50.684238,25.342119
4122011,04122011,2011,4,CHALATENANGO,0412,412,LA PALMA,,No Pertenece,Mediano,12831,,,5,0,11,0,1,4,0,37,14,23,2,0,5,0,1,1,4,3,103314.18,96,107618.9375,8.387415885925293,3586879.11,279.5479125976563,52.4,31.1745,85.729874,0,288.36411,38.968124,31.1745,23.380875
4132011,04132011,2011,4,CHALATENANGO,0413,413,LA REINA,,No Pertenece,Pequeño,9783,,,1,0,10,0,0,1,0,15,2,13,0,1,5,1,2,0,2,3,45533.91,96,47431.15625,4.848324298858643,2260086.01,231.0217742919922,48.6,10.221813,102.21813,0,153.32719,51.109066,20.443626,30.66544
4142011,04142011,2011,4,CHALATENANGO,0414,414,LAS VUELTAS,,No Pertenece,Pequeño,816,,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22583.93,96,23524.92708333333,28.82956695556641,367896.7700000001,450.8538818359375,75.2,0,612.74512,0,0,0,0,0
4152011,04152011,2011,4,CHALATENANGO,0415,415,NOMBRE DE JESUS,,No Pertenece,Pequeño,4446,,,0,0,5,0,0,0,0,6,1,5,0,4,4,4,0,1,1,0,40969.46,96,42676.52083333334,9.598857879638672,1193287.75,268.3958129882813,62.7,0,112.46064,0,134.95277,89.968513,22.492128,0
4162011,04162011,2011,4,CHALATENANGO,0416,416,NUEVA CONCEPCION,,No Pertenece,Grande,29490,,,27,6,24,2,25,28,3,45,21,24,3,5,11,5,8,2,17,18,248086.15,96,258423.0729166667,8.76307487487793,14065767.87,476.9673767089844,46.6,94.947441,81.383522,6.78196,152.5941,37.300781,57.64666,61.03764
4172011,04172011,2011,4,CHALATENANGO,0417,417,NUEVA TRINIDAD,,No Pertenece,Pequeño,1508,,,0,0,5,0,0,0,0,11,5,6,1,0,1,0,0,0,0,0,8987.26,96,9361.729166666666,6.208043098449707,308278.18,204.4284973144531,65.5,0,331.56497,0,729.44299,66.312996,0,0
4182011,04182011,2011,4,CHALATENANGO,0418,418,OJOS DE AGUA ,,No Pertenece,Pequeño,3684,,,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,33626.44,96,35027.54166666666,9.508018493652344,789395.5199999999,214.2767486572266,71.8,0,81.433228,0,54.288818,0,27.144409,0
4192011,04192011,2011,4,CHALATENANGO,0419,419,POTONICO,,No Pertenece,Pequeño,1460,,,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,15424.29,96,16066.96875,11.00477313995361,583356.6799999999,399.5593566894531,76.2,0,0,0,342.46576,0,0,0
4202011,04202011,2011,4,CHALATENANGO,0420,420,SAN ANTONIO DE LA CRUZ,,No Pertenece,Pequeño,1765,,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,13167.86,96,13716.52083333333,7.771399974822998,404144.14,228.9768524169922,64.7,0,113.31445,0,0,0,226.62889,0
4212011,04212011,2011,4,CHALATENANGO,0421,421,SAN ANTONIO LOS RANCHOS,,No Pertenece,Pequeño,1607,,,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,22407.13,96,23340.76041666667,14.5244312286377,400475.2699999999,249.2067565917969,80.2,62.227753,62.227753,0,62.227753,0,0,0
4222011,04222011,2011,4,CHALATENANGO,0422,422,SAN FERNANDO CHALATE,,No Pertenece,Pequeño,2713,,,0,0,4,0,0,0,0,9,4,5,0,1,1,1,0,0,0,0,27489.63,96,28635.03125,10.55474758148193,338850.4400000001,124.898796081543,81.8,0,147.43826,0,331.73608,36.859566,0,0
4232011,04232011,2011,4,CHALATENANGO,0423,423,SAN FRANCISCO LEMPA,,No Pertenece,Pequeño,838,,,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,17905.74,96,18651.8125,22.25753211975098,433895.32,517.7748413085938,57.3,0,119.33174,0,119.33174,119.33174,119.33174,0
4242011,04242011,2011,4,CHALATENANGO,0424,424,SAN FRANCISCO MORAZAN,,No Pertenece,Pequeño,3967,,,1,0,4,0,2,2,1,6,2,4,2,3,4,2,0,0,0,0,6825.32,96,7109.708333333333,1.792212843894959,491763.2900000001,123.9635238647461,77.2,50.415932,100.83186,0,151.24779,100.83186,0,0
4252011,04252011,2011,4,CHALATENANGO,0425,425,SAN IGNACIO,,No Pertenece,Pequeño,9120,,,0,0,9,0,0,0,0,26,12,14,0,4,8,4,0,1,1,0,136056.8,96,141725.8333333333,15.54011344909668,2547573.77,279.3392333984375,55.5,0,98.684212,0,285.08771,87.719299,10.964912,0
4262011,04262011,2011,4,CHALATENANGO,0426,426,SAN ISIDRO LABRADOR,,No Pertenece,Pequeño,2603,,,0,0,0,1,0,0,0,2,0,2,0,0,2,0,0,0,1,0,5769.51,96,6009.90625,2.308838367462158,158775.91,60.99727630615234,75.8,0,0,38.41721,76.834419,76.834419,38.41721,0
4272011,04272011,2011,4,CHALATENANGO,0427,427,SAN JOSE CANCASQUE,,No Pertenece,Pequeño,1648,,,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3468.52,96,3613.041666666667,2.192379713058472,444312.71,269.6072387695313,81.3,0,60.679611,0,182.03883,0,0,0
4282011,04282011,2011,4,CHALATENANGO,0428,428,SAN JOSE LAS FLORES,,No Pertenece,,,,,0,0,0,0,0,0,0,8,0,8,0,0,0,0,3,0,3,0,16492.14,96,17179.3125,,499465.4299999999,,67.90000000000001,,,,,,,
4292011,04292011,2011,4,CHALATENANGO,0429,429,SAN LUIS DEL CARMEN,,No Pertenece,Pequeño,1084,,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18413.12,96,19180.33333333333,17.69403457641602,448552.26,413.7936096191406,65.8,0,0,0,92.250923,0,0,0
4302011,04302011,2011,4,CHALATENANGO,0430,430,SAN MIGUEL DE MERCEDES,,No Pertenece,Pequeño,2495,,,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,18906.9,96,19694.6875,7.893662452697754,667699.47,267.6150207519531,56.1,0,0,0,240.48096,0,0,0
4312011,04312011,2011,4,CHALATENANGO,0431,431,SAN RAFAEL,,No Pertenece,Pequeño,4321,,,1,0,1,0,0,1,0,8,3,5,0,0,1,0,3,1,4,1,54958.83,96,57248.78125,13.24896621704102,1903545.83,440.5336303710938,47.8,23.142792,23.142792,0,185.14233,23.142792,92.571167,23.142792
4322011,04322011,2011,4,CHALATENANGO,0432,432,SANTA RITA,,No Pertenece,Pequeño,6339,,,0,0,3,0,0,0,0,6,1,5,0,1,2,1,0,0,1,0,17609.53,96,18343.26041666667,2.893715143203735,1820121.04,287.130615234375,41.9,0,47.326077,0,94.652153,31.550718,15.775359,0
4332011,04332011,2011,4,CHALATENANGO,0433,433,TEJUTLA,,No Pertenece,Mediano,14043,,,6,2,19,2,4,5,2,35,16,19,6,2,7,2,8,0,10,2,128389.51,96,133739.0729166667,9.523540496826172,7161870.829999999,509.9957885742188,46.2,35.604927,135.29872,14.241971,249.2345,49.846897,71.209854,14.241971
